GISJOIN,STATEFP,COUNTYFP,TRACTCE,pov_fam_5_17,nonpov_fam_5_17,tot_fam_5_17,Percent_Pov_Fam5_17
G1200510000402,12,51,402,151,692,843,0.17912218
G1200510000600,12,51,600,103,281,384,0.26822916
G1200510990000,12,51,990000,0,0,0,
G1200530040101,12,53,40101,59,243,302,0.19536424
G1200530040102,12,53,40102,47,132,179,0.26256984
G1200530040201,12,53,40201,77,205,282,0.27304965
G1200530040202,12,53,40202,272,237,509,0.53438115
G1200530040301,12,53,40301,32,101,133,0.24060151
G1200530040302,12,53,40302,94,233,327,0.28746179
G1200530040303,12,53,40303,46,95,141,0.32624114
G1200530040400,12,53,40400,32,65,97,0.3298969
G1200530040501,12,53,40501,76,270,346,0.21965317
G1200530040502,12,53,40502,115,187,302,0.3807947
G1200530040601,12,53,40601,59,129,188,0.31382978
G1200530040602,12,53,40602,43,236,279,0.15412186
G1200530040701,12,53,40701,61,582,643,0.094867811
G1200530040702,12,53,40702,146,361,507,0.28796843
G1200530040801,12,53,40801,25,140,165,0.15151516
G1200530040802,12,53,40802,17,219,236,0.072033897
G1200530040901,12,53,40901,43,337,380,0.1131579
G1200530040905,12,53,40905,0,355,355,0
G1200530040906,12,53,40906,68,501,569,0.11950791
G1200530040907,12,53,40907,33,224,257,0.12840466
G1200530040908,12,53,40908,184,875,1059,0.17374882
G1200530040909,12,53,40909,50,445,495,0.1010101
G1200530040910,12,53,40910,69,141,210,0.32857144
G1200530040911,12,53,40911,33,241,274,0.12043796
G1200530041003,12,53,41003,125,168,293,0.42662117
G1200530041004,12,53,41004,206,613,819,0.25152627
G1200530041005,12,53,41005,57,187,244,0.23360656
G1200530041006,12,53,41006,159,531,690,0.23043478
G1200530041103,12,53,41103,189,264,453,0.41721854
G1200530041104,12,53,41104,44,206,250,0.176
G1200530041105,12,53,41105,118,253,371,0.3180593
G1200530041106,12,53,41106,80,324,404,0.1980198
G1200530041201,12,53,41201,162,256,418,0.3875598
G1200530041203,12,53,41203,87,270,357,0.24369748
G1200530041204,12,53,41204,149,191,340,0.43823528
G1200530041302,12,53,41302,139,86,225,0.61777776
G1200530041303,12,53,41303,0,9,9,0
G1200530041304,12,53,41304,22,1,23,0.95652175
G1200530041305,12,53,41305,0,11,11,0
G1200530041401,12,53,41401,150,174,324,0.46296296
G1200530041402,12,53,41402,61,439,500,0.122
G1200530041501,12,53,41501,79,131,210,0.37619048
G1200530041502,12,53,41502,27,160,187,0.14438502
G1200530041600,12,53,41600,27,186,213,0.12676056
G1200530990000,12,53,990000,0,0,0,
G1200550960101,12,55,960101,16,117,133,0.12030075
G1200550960102,12,55,960102,70,77,147,0.47619048
G1200550960103,12,55,960103,72,173,245,0.29387754
G1200550960200,12,55,960200,143,230,373,0.38337803
G1200550960300,12,55,960300,243,218,461,0.52711499
G1200550960400,12,55,960400,181,357,538,0.33643124
G1200550960501,12,55,960501,0,70,70,0
G1200550960502,12,55,960502,85,390,475,0.17894737
G1200550960601,12,55,960601,16,187,203,0.078817733
G1200550960602,12,55,960602,13,273,286,0.045454547
G1200550960700,12,55,960700,49,227,276,0.17753623
G1200550960800,12,55,960800,39,123,162,0.24074075
G1200550960900,12,55,960900,41,115,156,0.26282051
G1200550961000,12,55,961000,68,161,229,0.29694322
G1200550961100,12,55,961100,172,105,277,0.6209386
G1200550961200,12,55,961200,40,252,292,0.1369863
G1200550961301,12,55,961301,0,498,498,0
G1200550961302,12,55,961302,0,164,164,0
G1200550961400,12,55,961400,12,294,306,0.039215688
G1200550961500,12,55,961500,92,196,288,0.31944445
G1200550961601,12,55,961601,0,40,40,0
G1200550961602,12,55,961602,0,89,89,0
G1200550961603,12,55,961603,320,218,538,0.59479553
G1200550961700,12,55,961700,27,333,360,0.075000003
G1200550980000,12,55,980000,0,0,0,
G1200550980100,12,55,980100,0,0,0,
G1200550980200,12,55,980200,0,0,0,
G1200570000101,12,57,101,105,80,185,0.56756759
G1200570000102,12,57,102,330,279,609,0.54187191
G1200570000201,12,57,201,125,32,157,0.79617834
G1200570000202,12,57,202,132,341,473,0.27906978
G1200570000300,12,57,300,162,518,680,0.23823529
G1200570000401,12,57,401,69,172,241,0.28630707
G1200570000402,12,57,402,152,221,373,0.4075067
G1200570000500,12,57,500,31,216,247,0.12550607
G1200570000601,12,57,601,88,425,513,0.17153996
G1200570000602,12,57,602,78,110,188,0.41489363
G1200570000700,12,57,700,332,292,624,0.53205127
G1200570000800,12,57,800,109,116,225,0.48444444
G1200570000901,12,57,901,90,255,345,0.26086956
G1200570000902,12,57,902,48,218,266,0.18045112
G1200570001001,12,57,1001,184,150,334,0.55089819
G1200570001002,12,57,1002,202,242,444,0.45495495
G1200570001100,12,57,1100,53,174,227,0.23348017
G1200570001200,12,57,1200,105,137,242,0.43388429
G1200570001300,12,57,1300,80,559,639,0.12519562
G1200570001400,12,57,1400,267,254,521,0.51247603
G1200570001500,12,57,1500,69,161,230,0.30000001
G1200570001600,12,57,1600,47,104,151,0.31125829
G1200570001700,12,57,1700,190,222,412,0.46116504
G1200570001800,12,57,1800,269,138,407,0.66093367
G1200570001900,12,57,1900,195,154,349,0.55873924
G1200570002000,12,57,2000,98,158,256,0.3828125
G1200570002100,12,57,2100,85,156,241,0.3526971
G1200570002200,12,57,2200,26,114,140,0.18571429
G1200570002300,12,57,2300,0,204,204,0
G1200570002400,12,57,2400,108,245,353,0.305949
G1200570002500,12,57,2500,251,530,781,0.32138285
G1200570002600,12,57,2600,55,54,109,0.50458717
G1200570002700,12,57,2700,334,472,806,0.41439205
G1200570002800,12,57,2800,57,126,183,0.3114754
G1200570002900,12,57,2900,76,91,167,0.45508981
G1200570003000,12,57,3000,168,82,250,0.67199999
G1200570003100,12,57,3100,173,170,343,0.50437319
G1200570003200,12,57,3200,93,88,181,0.51381218
G1200570003300,12,57,3300,85,92,177,0.48022598
G1200570003400,12,57,3400,218,133,351,0.6210826
G1200570003500,12,57,3500,138,136,274,0.50364965
G1200570003600,12,57,3600,255,241,496,0.51411289
G1200570003700,12,57,3700,62,19,81,0.76543212
G1200570003800,12,57,3800,37,35,72,0.5138889
G1200570003900,12,57,3900,72,25,97,0.74226803
G1200570004000,12,57,4000,4,0,4,1
G1200570004100,12,57,4100,0,72,72,0
G1200570004200,12,57,4200,20,32,52,0.38461539
G1200570004300,12,57,4300,375,132,507,0.73964494
G1200570004400,12,57,4400,71,104,175,0.40571427
G1200570004500,12,57,4500,123,280,403,0.30521092
G1200570004600,12,57,4600,22,193,215,0.10232558
G1200570004700,12,57,4700,15,115,130,0.11538462
G1200570004800,12,57,4800,48,229,277,0.1732852
G1200570004900,12,57,4900,15,79,94,0.15957446
G1200570005000,12,57,5000,90,76,166,0.54216868
G1200570005101,12,57,5101,0,3,3,0
G1200570005102,12,57,5102,0,247,247,0
G1200570005301,12,57,5301,0,34,34,0
G1200570005302,12,57,5302,52,77,129,0.40310079
G1200570005401,12,57,5401,16,541,557,0.028725315
G1200570005500,12,57,5500,14,93,107,0.13084112
G1200570005700,12,57,5700,0,175,175,0
G1200570005800,12,57,5800,12,385,397,0.0302267
G1200570005900,12,57,5900,103,707,810,0.12716049
G1200570006000,12,57,6000,14,634,648,0.021604938
G1200570006101,12,57,6101,20,295,315,0.063492067
G1200570006103,12,57,6103,16,176,192,0.083333336
G1200570006200,12,57,6200,6,368,374,0.01604278
G1200570006300,12,57,6300,0,438,438,0
G1200570006400,12,57,6400,30,492,522,0.057471264
G1200570006501,12,57,6501,61,214,275,0.22181818
G1200570006502,12,57,6502,0,85,85,0
G1200570006600,12,57,6600,15,252,267,0.056179777
G1200570006700,12,57,6700,34,422,456,0.074561402
G1200570006801,12,57,6801,0,276,276,0
G1200570006802,12,57,6802,35,250,285,0.12280702
G1200570006900,12,57,6900,41,440,481,0.085239083
G1200570007001,12,57,7001,30,231,261,0.11494253
G1200570007002,12,57,7002,227,240,467,0.48608136
G1200570007102,12,57,7102,34,137,171,0.19883041
G1200570007103,12,57,7103,144,386,530,0.27169812
G1200570007200,12,57,7200,107,310,417,0.25659472
G1200570007300,12,57,7300,34,255,289,0.11764706
G1200570010103,12,57,10103,87,341,428,0.20327103
G1200570010105,12,57,10105,57,477,534,0.10674157
G1200570010106,12,57,10106,123,443,566,0.21731448
G1200570010107,12,57,10107,74,166,240,0.30833334
G1200570010108,12,57,10108,1,179,180,0.005555556
G1200570010203,12,57,10203,43,166,209,0.20574163
G1200570010204,12,57,10204,112,368,480,0.23333333
G1200570010205,12,57,10205,91,1131,1222,0.074468084
G1200570010209,12,57,10209,111,1468,1579,0.070297658
G1200570010210,12,57,10210,217,339,556,0.39028776
G1200570010211,12,57,10211,92,451,543,0.16942909
G1200570010212,12,57,10212,73,597,670,0.10895523
G1200570010213,12,57,10213,49,143,192,0.25520834
G1200570010214,12,57,10214,5,0,5,1
G1200570010303,12,57,10303,102,262,364,0.28021979
G1200570010304,12,57,10304,58,313,371,0.15633424
G1200570010305,12,57,10305,117,163,280,0.41785714
G1200570010401,12,57,10401,150,306,456,0.32894737
G1200570010402,12,57,10402,204,310,514,0.39688715
G1200570010501,12,57,10501,135,409,544,0.24816176
G1200570010502,12,57,10502,38,200,238,0.15966387
G1200570010600,12,57,10600,83,208,291,0.28522336
G1200570010701,12,57,10701,106,410,516,0.20542635
G1200570010702,12,57,10702,70,144,214,0.32710281
G1200570010805,12,57,10805,250,254,504,0.49603173
G1200570010808,12,57,10808,154,69,223,0.69058293
G1200570010809,12,57,10809,65,207,272,0.23897059
G1200570010810,12,57,10810,0,207,207,0
G1200570010811,12,57,10811,58,478,536,0.10820895
G1200570010812,12,57,10812,65,115,180,0.3611111
G1200570010813,12,57,10813,27,5,32,0.84375
G1200570010814,12,57,10814,66,107,173,0.3815029
G1200570010815,12,57,10815,44,110,154,0.2857143
G1200570010816,12,57,10816,199,144,343,0.58017492
G1200570010817,12,57,10817,194,277,471,0.41188958
G1200570010818,12,57,10818,255,240,495,0.5151515
G1200570010900,12,57,10900,0,0,0,
G1200570011003,12,57,11003,96,285,381,0.2519685
G1200570011005,12,57,11005,60,287,347,0.17291066
G1200570011006,12,57,11006,38,451,489,0.077709608
G1200570011007,12,57,11007,14,385,399,0.03508772
G1200570011008,12,57,11008,65,709,774,0.083979331
G1200570011010,12,57,11010,0,196,196,0
G1200570011012,12,57,11012,52,819,871,0.059701491
G1200570011013,12,57,11013,89,421,510,0.17450981
G1200570011014,12,57,11014,0,54,54,0
G1200570011015,12,57,11015,148,393,541,0.27356747
G1200570011016,12,57,11016,20,394,414,0.048309177
G1200570011103,12,57,11103,52,333,385,0.13506493
G1200570011106,12,57,11106,37,108,145,0.2551724
G1200570011107,12,57,11107,42,685,727,0.057771664
G1200570011108,12,57,11108,0,75,75,0
G1200570011109,12,57,11109,10,236,246,0.040650405
G1200570011203,12,57,11203,0,259,259,0
G1200570011204,12,57,11204,149,366,515,0.28932038
G1200570011205,12,57,11205,66,227,293,0.22525597
G1200570011206,12,57,11206,32,174,206,0.15533981
G1200570011301,12,57,11301,55,170,225,0.24444444
G1200570011303,12,57,11303,23,298,321,0.071651094
G1200570011304,12,57,11304,20,607,627,0.031897925
G1200570011407,12,57,11407,29,115,144,0.2013889
G1200570011408,12,57,11408,0,327,327,0
G1200570011409,12,57,11409,8,257,265,0.03018868
G1200570011410,12,57,11410,0,745,745,0
G1200570011411,12,57,11411,6,186,192,0.03125
G1200570011412,12,57,11412,78,317,395,0.19746836
G1200570011413,12,57,11413,32,563,595,0.053781513
G1200570011414,12,57,11414,251,636,887,0.28297633
G1200570011415,12,57,11415,64,373,437,0.14645308
G1200570011416,12,57,11416,166,523,689,0.24092889
G1200570011417,12,57,11417,72,457,529,0.13610587
G1200570011418,12,57,11418,0,288,288,0
G1200570011504,12,57,11504,44,161,205,0.21463415
G1200570011506,12,57,11506,127,1040,1167,0.10882605
G1200570011507,12,57,11507,28,770,798,0.03508772
G1200570011509,12,57,11509,0,855,855,0
G1200570011510,12,57,11510,20,621,641,0.031201247
G1200570011512,12,57,11512,0,443,443,0
G1200570011514,12,57,11514,130,581,711,0.18284106
G1200570011515,12,57,11515,0,351,351,0
G1200570011516,12,57,11516,0,245,245,0
G1200570011517,12,57,11517,22,1246,1268,0.017350158
G1200570011518,12,57,11518,0,320,320,0
G1200570011519,12,57,11519,0,198,198,0
G1200570011520,12,57,11520,0,616,616,0
G1200570011521,12,57,11521,289,349,638,0.45297804
G1200570011522,12,57,11522,82,448,530,0.15471698
G1200570011523,12,57,11523,0,208,208,0
G1200570011524,12,57,11524,79,405,484,0.16322315
G1200570011603,12,57,11603,45,360,405,0.11111111
G1200570011605,12,57,11605,49,540,589,0.083191849
G1200570011606,12,57,11606,10,751,761,0.013140605
G1200570011607,12,57,11607,243,710,953,0.25498426
G1200570011608,12,57,11608,0,104,104,0
G1200570011610,12,57,11610,136,276,412,0.33009708
G1200570011611,12,57,11611,86,359,445,0.19325842
G1200570011612,12,57,11612,135,513,648,0.20833333
G1200570011613,12,57,11613,360,331,691,0.52098405
G1200570011614,12,57,11614,276,351,627,0.44019139
G1200570011615,12,57,11615,116,396,512,0.2265625
G1200570011706,12,57,11706,190,415,605,0.3140496
G1200570011708,12,57,11708,14,239,253,0.055335969
G1200570011709,12,57,11709,0,70,70,0
G1200570011710,12,57,11710,76,432,508,0.1496063
G1200570011712,12,57,11712,96,315,411,0.23357664
G1200570011802,12,57,11802,208,432,640,0.32499999
G1200570011803,12,57,11803,332,531,863,0.38470453
G1200570011804,12,57,11804,247,488,735,0.33605441
G1200570011901,12,57,11901,134,262,396,0.33838382
G1200570011902,12,57,11902,332,562,894,0.37136465
G1200570011904,12,57,11904,23,97,120,0.19166666
G1200570011905,12,57,11905,66,118,184,0.35869566
G1200570011906,12,57,11906,172,212,384,0.44791666
G1200570012001,12,57,12001,118,125,243,0.48559672
G1200570012002,12,57,12002,152,282,434,0.35023043
G1200570012103,12,57,12103,32,570,602,0.053156145
G1200570012104,12,57,12104,426,612,1038,0.41040462
G1200570012106,12,57,12106,157,439,596,0.26342282
G1200570012107,12,57,12107,63,401,464,0.13577586
G1200570012108,12,57,12108,6,283,289,0.020761246
G1200570012206,12,57,12206,42,581,623,0.067415729
G1200570012207,12,57,12207,55,446,501,0.10978044
G1200570012208,12,57,12208,0,707,707,0
G1200570012209,12,57,12209,56,453,509,0.11001965
G1200570012210,12,57,12210,48,380,428,0.11214953
G1200570012211,12,57,12211,0,13,13,0
G1200570012212,12,57,12212,217,336,553,0.39240506
G1200570012213,12,57,12213,52,368,420,0.12380952
G1200570012301,12,57,12301,13,432,445,0.029213483
G1200570012303,12,57,12303,30,205,235,0.12765957
G1200570012304,12,57,12304,213,370,583,0.36535162
G1200570012401,12,57,12401,181,295,476,0.38025209
G1200570012402,12,57,12402,73,172,245,0.29795918
G1200570012403,12,57,12403,124,590,714,0.17366947
G1200570012501,12,57,12501,87,242,329,0.26443768
G1200570012503,12,57,12503,93,420,513,0.18128654
G1200570012504,12,57,12504,16,330,346,0.046242774
G1200570012600,12,57,12600,148,396,544,0.27205881
G1200570012701,12,57,12701,259,660,919,0.28182808
G1200570012702,12,57,12702,0,278,278,0
G1200570012800,12,57,12800,95,285,380,0.25
G1200570012900,12,57,12900,104,215,319,0.32601881
G1200570013001,12,57,13001,79,415,494,0.15991902
G1200570013002,12,57,13002,95,463,558,0.17025089
G1200570013003,12,57,13003,116,194,310,0.37419355
G1200570013004,12,57,13004,62,274,336,0.18452381
G1200570013100,12,57,13100,24,249,273,0.08791209
G1200570013203,12,57,13203,33,375,408,0.080882356
G1200570013204,12,57,13204,47,113,160,0.29374999
G1200570013205,12,57,13205,27,828,855,0.031578947
G1200570013206,12,57,13206,34,629,663,0.051282052
G1200570013207,12,57,13207,77,389,466,0.16523606
G1200570013208,12,57,13208,10,505,515,0.019417476
G1200570013305,12,57,13305,29,436,465,0.062365592
G1200570013307,12,57,13307,70,200,270,0.25925925
G1200570013310,12,57,13310,53,218,271,0.19557196
G1200570013311,12,57,13311,64,162,226,0.28318584
G1200570013312,12,57,13312,49,518,567,0.086419754
G1200570013313,12,57,13313,91,441,532,0.17105263
G1200570013314,12,57,13314,62,268,330,0.18787879
G1200570013315,12,57,13315,29,274,303,0.09570957
G1200570013316,12,57,13316,56,136,192,0.29166666
G1200570013317,12,57,13317,16,102,118,0.13559322
G1200570013318,12,57,13318,46,314,360,0.12777779
G1200570013319,12,57,13319,35,320,355,0.098591551
G1200570013320,12,57,13320,139,292,431,0.3225058
G1200570013321,12,57,13321,76,549,625,0.1216
G1200570013322,12,57,13322,98,490,588,0.16666667
G1200570013406,12,57,13406,46,92,138,0.33333334
G1200570013407,12,57,13407,18,689,707,0.025459688
G1200570013409,12,57,13409,82,526,608,0.13486843
G1200570013410,12,57,13410,105,494,599,0.17529215
G1200570013411,12,57,13411,10,136,146,0.06849315
G1200570013412,12,57,13412,15,355,370,0.040540539
G1200570013413,12,57,13413,0,348,348,0
G1200570013414,12,57,13414,46,722,768,0.059895832
G1200570013415,12,57,13415,18,434,452,0.039823011
G1200570013501,12,57,13501,138,240,378,0.36507937
G1200570013503,12,57,13503,142,265,407,0.34889436
G1200570013504,12,57,13504,150,280,430,0.3488372
G1200570013505,12,57,13505,168,276,444,0.37837839
G1200570013602,12,57,13602,82,132,214,0.38317758
G1200570013604,12,57,13604,53,53,106,0.5
G1200570013702,12,57,13702,246,823,1069,0.23012161
G1200570013703,12,57,13703,91,553,644,0.14130434
G1200570013704,12,57,13704,157,788,945,0.16613756
G1200570013801,12,57,13801,153,154,307,0.49837133
G1200570013802,12,57,13802,71,248,319,0.22257054
G1200570013803,12,57,13803,47,79,126,0.37301588
G1200570013804,12,57,13804,128,1121,1249,0.10248198
G1200570013806,12,57,13806,45,103,148,0.30405405
G1200570013807,12,57,13807,83,648,731,0.11354309
G1200570013903,12,57,13903,90,362,452,0.19911504
G1200570013907,12,57,13907,0,224,224,0
G1200570013908,12,57,13908,87,889,976,0.089139342
G1200570013912,12,57,13912,96,290,386,0.24870466
G1200570013913,12,57,13913,264,435,699,0.37768242
G1200570013914,12,57,13914,157,342,499,0.31462926
G1200570013915,12,57,13915,25,782,807,0.030978935
G1200570013916,12,57,13916,0,1402,1402,0
G1200570013917,12,57,13917,5,964,969,0.005159959
G1200570013918,12,57,13918,97,140,237,0.40928271
G1200570013919,12,57,13919,14,646,660,0.021212121
G1200570013920,12,57,13920,82,486,568,0.14436619
G1200570013921,12,57,13921,24,343,367,0.065395094
G1200570013922,12,57,13922,0,881,881,0
G1200570013923,12,57,13923,58,861,919,0.06311208
G1200570014002,12,57,14002,148,21,169,0.87573963
G1200570014003,12,57,14003,6,73,79,0.075949363
G1200570014007,12,57,14007,27,378,405,0.06666667
G1200570014008,12,57,14008,0,0,0,
G1200570014009,12,57,14009,0,47,47,0
G1200570014010,12,57,14010,0,0,0,
G1200570014011,12,57,14011,0,0,0,
G1200570014012,12,57,14012,0,0,0,
G1200570014013,12,57,14013,35,91,126,0.27777779
G1200570014014,12,57,14014,0,0,0,
G1200570014015,12,57,14015,0,0,0,
G1200570014016,12,57,14016,0,0,0,
G1200570014104,12,57,14104,9,60,69,0.13043478
G1200570014106,12,57,14106,77,120,197,0.39086294
G1200570014108,12,57,14108,140,405,545,0.25688073
G1200570014109,12,57,14109,155,578,733,0.21145976
G1200570014117,12,57,14117,20,121,141,0.14184397
G1200570014118,12,57,14118,13,315,328,0.039634146
G1200570014119,12,57,14119,40,529,569,0.070298769
G1200570014121,12,57,14121,7,560,567,0.012345679
G1200570014122,12,57,14122,74,451,525,0.14095238
G1200570980100,12,57,980100,0,0,0,
G1200570980200,12,57,980200,0,0,0,
G1200570980300,12,57,980300,0,0,0,
G1200570980400,12,57,980400,0,0,0,
G1200570980500,12,57,980500,0,4,4,0
G1200570980600,12,57,980600,0,0,0,
G1200570980700,12,57,980700,0,0,0,
G1200570990000,12,57,990000,0,0,0,
G1200570990100,12,57,990100,0,0,0,
G1200590960100,12,59,960100,145,349,494,0.29352227
G1200590960200,12,59,960200,274,334,608,0.4506579
G1200590960300,12,59,960300,37,92,129,0.28682169
G1200590960400,12,59,960400,83,274,357,0.232493
G1200610050100,12,61,50100,140,265,405,0.34567901
G1200610050200,12,61,50200,40,164,204,0.19607843
G1200610050301,12,61,50301,0,165,165,0
G1200610050302,12,61,50302,376,287,663,0.56711918
G1200610050401,12,61,50401,61,219,280,0.21785714
G1200610050402,12,61,50402,0,80,80,0
G1200610050501,12,61,50501,0,87,87,0
G1200610050503,12,61,50503,37,176,213,0.17370892
G1200610050504,12,61,50504,0,97,97,0
G1200610050505,12,61,50505,0,88,88,0
G1200610050601,12,61,50601,41,107,148,0.27702704
G1200610050602,12,61,50602,118,376,494,0.2388664
G1200610050603,12,61,50603,49,268,317,0.15457413
G1200610050604,12,61,50604,0,6,6,0
G1200610050605,12,61,50605,26,27,53,0.49056605
G1200610050606,12,61,50606,161,1014,1175,0.13702127
G1200610050702,12,61,50702,31,453,484,0.064049587
G1200610050703,12,61,50703,84,771,855,0.098245613
G1200610050704,12,61,50704,48,114,162,0.2962963
G1200610050705,12,61,50705,0,145,145,0
G1200610050802,12,61,50802,77,706,783,0.098339722
G1200610050804,12,61,50804,42,379,421,0.09976247
G1200610050805,12,61,50805,77,124,201,0.38308457
G1200610050806,12,61,50806,0,217,217,0
G1200610050807,12,61,50807,54,318,372,0.14516129
G1200610050808,12,61,50808,85,179,264,0.32196969
G1200610050902,12,61,50902,0,158,158,0
G1200610050903,12,61,50903,106,547,653,0.16232772
G1200610050904,12,61,50904,555,381,936,0.59294873
G1200610980000,12,61,980000,0,0,0,
G1200610990000,12,61,990000,0,0,0,
G1200630210100,12,63,210100,88,188,276,0.31884059
G1200630210200,12,63,210200,24,61,85,0.28235295
G1200630210300,12,63,210300,88,270,358,0.24581006
G1200630210400,12,63,210400,102,260,362,0.28176796
G1200630210500,12,63,210500,165,265,430,0.38372093
G1200630210600,12,63,210600,324,340,664,0.48795182
G1200630210700,12,63,210700,148,287,435,0.3402299
G1200630210800,12,63,210800,47,227,274,0.17153284
G1200630210900,12,63,210900,59,285,344,0.17151164
G1200630211000,12,63,211000,58,357,415,0.13975903
G1200630211100,12,63,211100,39,246,285,0.1368421
G1200650250101,12,65,250101,99,309,408,0.24264705
G1200650250102,12,65,250102,62,350,412,0.15048544
G1200650250200,12,65,250200,85,239,324,0.26234567
G1200650990000,12,65,990000,0,0,0,
G1200670960100,12,67,960100,17,90,107,0.15887851
G1200670960200,12,67,960200,162,444,606,0.26732674
G1200690030102,12,69,30102,127,102,229,0.55458516
G1200690030104,12,69,30104,10,75,85,0.11764706
G1200690030105,12,69,30105,164,582,746,0.21983914
G1200690030106,12,69,30106,23,55,78,0.29487181
G1200690030107,12,69,30107,241,360,601,0.40099832
G1200690030108,12,69,30108,93,353,446,0.20852017
G1200690030203,12,69,30203,87,626,713,0.12201963
G1200690030204,12,69,30204,94,203,297,0.31649831
G1200690030206,12,69,30206,135,248,383,0.35248041
G1200690030207,12,69,30207,193,235,428,0.45093459
G1200690030208,12,69,30208,59,364,423,0.13947991
G1200690030209,12,69,30209,50,72,122,0.40983605
G1200690030302,12,69,30302,37,95,132,0.28030303
G1200690030305,12,69,30305,0,110,110,0
G1200690030306,12,69,30306,27,82,109,0.24770643
G1200690030307,12,69,30307,39,224,263,0.14828898
G1200690030308,12,69,30308,72,197,269,0.267658
G1200690030405,12,69,30405,117,381,498,0.23493975
G1200690030406,12,69,30406,56,183,239,0.23430963
G1200690030407,12,69,30407,115,221,336,0.34226191
G1200690030408,12,69,30408,0,128,128,0
G1200690030409,12,69,30409,0,0,0,
G1200690030410,12,69,30410,19,210,229,0.082969435
G1200690030411,12,69,30411,360,335,695,0.51798558
G1200690030502,12,69,30502,218,385,603,0.36152571
G1200690030503,12,69,30503,55,85,140,0.39285713
G1200690030504,12,69,30504,117,329,446,0.26233184
G1200690030601,12,69,30601,88,280,368,0.23913044
G1200690030602,12,69,30602,19,72,91,0.20879121
G1200690030701,12,69,30701,11,205,216,0.050925925
G1200690030702,12,69,30702,102,289,391,0.26086956
G1200690030803,12,69,30803,106,143,249,0.42570281
G1200690030804,12,69,30804,24,65,89,0.26966292
G1200690030805,12,69,30805,58,179,237,0.24472573
G1200690030806,12,69,30806,41,142,183,0.22404371
G1200690030807,12,69,30807,44,191,235,0.18723404
G1200690030902,12,69,30902,39,1075,1114,0.035008978
G1200690030912,12,69,30912,106,361,467,0.22698073
G1200690030913,12,69,30913,0,66,66,0
G1200690030914,12,69,30914,67,344,411,0.16301703
G1200690031000,12,69,31000,76,453,529,0.1436673
G1200690031101,12,69,31101,241,59,300,0.80333334
G1200690031102,12,69,31102,0,165,165,0
G1200690031103,12,69,31103,68,93,161,0.42236024
G1200690031202,12,69,31202,82,696,778,0.10539846
G1200690031203,12,69,31203,54,241,295,0.18305084
G1200690031204,12,69,31204,193,1029,1222,0.15793781
G1200690031205,12,69,31205,44,233,277,0.15884477
G1200690031301,12,69,31301,8,702,710,0.011267605
G1200690031305,12,69,31305,274,665,939,0.29179978
G1200690031306,12,69,31306,154,554,708,0.21751413
G1200690031307,12,69,31307,242,1924,2166,0.11172669
G1200690031308,12,69,31308,0,492,492,0
G1200690031309,12,69,31309,62,1073,1135,0.054625552
G1200690031310,12,69,31310,206,1441,1647,0.12507589
G1200690031311,12,69,31311,507,1202,1709,0.29666471
G1200710000301,12,71,301,195,163,358,0.54469275
G1200710000302,12,71,302,209,164,373,0.56032169
G1200710000401,12,71,401,104,130,234,0.44444445
G1200710000402,12,71,402,112,55,167,0.67065871
G1200710000502,12,71,502,212,158,370,0.57297295
G1200710000503,12,71,503,196,254,450,0.43555555
G1200710000504,12,71,504,83,45,128,0.6484375
G1200710000600,12,71,600,209,205,414,0.5048309
G1200710000700,12,71,700,81,19,100,0.81
G1200710000800,12,71,800,34,18,52,0.65384614
G1200710000900,12,71,900,0,244,244,0
G1200710001000,12,71,1000,104,500,604,0.17218544
G1200710001101,12,71,1101,116,151,267,0.43445691
G1200710001102,12,71,1102,102,105,207,0.49275362
G1200710001201,12,71,1201,238,458,696,0.34195402
G1200710001202,12,71,1202,19,627,646,0.029411765
G1200710001300,12,71,1300,66,106,172,0.38372093
G1200710001401,12,71,1401,202,243,445,0.45393258
G1200710001402,12,71,1402,7,175,182,0.03846154
G1200710001501,12,71,1501,8,119,127,0.062992126
G1200710001502,12,71,1502,211,252,463,0.45572355
G1200710001601,12,71,1601,58,238,296,0.19594595
G1200710001602,12,71,1602,0,71,71,0
G1200710001701,12,71,1701,17,106,123,0.13821138
G1200710001703,12,71,1703,0,73,73,0
G1200710001705,12,71,1705,6,81,87,0.068965517
G1200710001706,12,71,1706,24,103,127,0.18897638
G1200710001707,12,71,1707,18,209,227,0.079295151
G1200710001801,12,71,1801,101,359,460,0.21956521
G1200710001802,12,71,1802,16,54,70,0.22857143
G1200710001903,12,71,1903,0,66,66,0
G1200710001906,12,71,1906,152,304,456,0.33333334
G1200710001907,12,71,1907,0,447,447,0
G1200710001908,12,71,1908,0,9,9,0
G1200710001910,12,71,1910,0,13,13,0
G1200710001911,12,71,1911,0,17,17,0
G1200710001912,12,71,1912,0,31,31,0
G1200710001913,12,71,1913,8,0,8,1
G1200710001914,12,71,1914,78,246,324,0.24074075
G1200710001915,12,71,1915,0,63,63,0
G1200710010102,12,71,10102,104,476,580,0.17931035
G1200710010103,12,71,10103,261,874,1135,0.22995594
G1200710010104,12,71,10104,0,6,6,0
G1200710010105,12,71,10105,113,326,439,0.25740319
G1200710010201,12,71,10201,315,955,1270,0.2480315
G1200710010203,12,71,10203,305,552,857,0.35589266
G1200710010204,12,71,10204,357,563,920,0.38804349
